8241	1	8761	2014	2014
1674	0	6229	2005	2005
4575	1	573	2013	2013
6280	0	2331	1975	####
6223	0	3050	2011	2013
8676	0	4462	1998	1998
8762	0	2846	2007	2008
5133	0	3156	2004	2005
8763	0	8179	1976	1977
3234	1	4617	2007	2007
3675	0	8764	2006	2006
8765	0	1464	####	2006
5602	0	3146	2007	2008
7164	0	7550	1999	1999
2859	2	1900	2010	2010
8766	1	6034	####	1925
3958	0	343	2009	####
8072	12	1068	2005	2005
4501	1	5256	1991	####
3557	0	5891	2003	2007
1760	1	7547	1880	1880
6944	20	2611	2016	2016
2875	0	3160	2008	2008
8240	1	5031	2009	2009
3895	0	2428	1996	1996
3731	7	8767	1450	1457
340	1	3852	1930	1930
459	1	5674	1910	1910
8080	1	8768	####	2005
664	1	8769	2012	2012
6823	4	8560	2007	2007
5276	1	3572	1880	####
3482	1	515	1975	1975
3663	0	1197	2007	2008
280	1	4544	2016	2016
656	2	1739	2005	2011
398	1	834	1961	1961
32	2	7322	2016	2010
2301	1	1298	1991	1991
8770	4	4422	1977	####
8771	1	6648	1961	1961
3054	1	4958	1970	1970
8082	0	8772	####	1993
1076	1	2912	1880	1880
7573	16	2582	1980	1980
8219	0	116	2009	2015
3920	1	339	1856	1856
1286	0	2545	2006	####
62	5	6526	2015	2016
3522	1	2508	1950	1950
1806	1	5481	1869	####
1614	1	4579	1970	1970
8773	0	114	2000	2005
1161	2	1527	2007	2007
637	2	273	2014	2014
7454	1	1624	####	1968
7627	5	5378	2014	2016
4603	1	8774	1998	1998
8775	7	1320	1959	1987
1338	2	8776	2013	2013
5016	1	8777	1975	1975
2033	17	5628	2000	####
2066	1	4871	1930	1930
5608	2	1054	2005	2005
4439	0	6713	2011	2012
6802	0	6457	####	1994
3525	1	4557	1880	####
7823	0	6798	2013	####
7462	1	2633	1925	1925
7918	0	3862	2005	2007
911	2	4883	2011	2011
8778	0	6990	1998	2000
2370	0	2569	2010	2011
346	1	5574	2015	2015
6708	1	8779	2015	2015
3685	1	1606	####	2011
8780	0	3874	2006	2006
1440	2	747	2001	2002
3953	1	1649	2008	2012
8698	4	8781	2009	2009
1870	2	8158	2002	2003
5109	1	8033	1970	1970
5152	0	7031	1987	1992
3517	0	3169	2001	2003
1737	0	5292	2007	2008
1281	0	7520	2005	2006
3842	0	8782	2012	2012
68	6	69	1903	1902
5564	0	5299	2007	2013
1717	1	3825	1890	####
3139	2	5900	2001	2001
450	2	1132	2009	2009
8783	0	1724	2004	2009
2252	1	1518	1961	1961
7157	1	5974	2014	2010
2290	2	5788	2006	2006
8784	1	7117	2002	2002
8593	0	2094	1991	1991
1033	2	6393	####	2010
8785	1	7738	1980	1980
7231	0	1741	1992	1993
4951	4	6371	2008	####
8786	4	4298	####	1972
8647	0	1220	2005	2007
8787	0	3386	1992	1992
2429	6	4644	1962	1962
3172	1	8788	1994	1994
8789	1	1865	2011	2007
1000	2	5524	2012	2012
8790	0	6607	2004	2004
3909	1	837	####	2005
7905	1	2236	2001	2001
8791	0	4308	2011	2011
6922	1	4797	2005	2005
1593	2	3436	2014	2015
1552	2	1647	2005	2005
1188	1	8792	1869	1869
8661	0	3079	2012	2012
8388	1	729	1880	1880
2399	2	2079	2009	2003
87	2	1527	2016	2016
3090	0	3466	2010	2010
8793	0	4230	1999	####
644	2	1752	2010	2010
8794	6	8795	1995	1995
2902	1	5768	2008	2008
8542	4	8796	1988	1988
726	2	2858	2008	2007
1466	16	4679	2001	2001
6411	1	8797	####	1900
4169	1	1412	2017	2017
219	2	1167	2016	2016
3087	7	2872	2010	2014
7781	0	3196	2009	2013
182	0	1144	1949	1950
955	2	2001	2007	2007
5856	0	6969	2006	2005
270	2	33	2011	2011
1972	2	801	2010	2010
1663	1	7760	1962	1962
3129	0	7369	####	2016
1235	2	379	2011	2011
6435	0	8798	2011	2012
5247	1	6261	2008	2008
2793	0	2473	1995	1995
8799	6	8800	2003	####
1262	1	1809	2008	2008
362	0	5956	2001	2007
2296	0	2807	1989	1977
8437	0	478	1995	1998
7935	0	299	1990	1990
3316	1	4397	2016	2016
8801	14	5942	1547	1706
8802	1	3653	2011	2011
601	1	7106	2001	2001
8803	0	1759	2004	2004
1541	0	4225	2010	2013
5488	0	17	2013	2015
7528	1	4394	2017	1869
8082	0	2752	1997	2001
2811	0	7077	1995	1996
896	0	2619	2003	2004
234	2	2118	2002	2002
6346	1	403	2001	2001
623	1	6089	2007	2007
2674	0	8804	2003	2003
2271	0	3947	2013	####
657	1	6628	1979	1979
1355	2	164	2001	2001
444	1	7699	1980	1980
8805	1	8806	####	1890
1209	1	1653	2001	2001
1145	6	1609	2008	2010
7282	0	1400	2012	####
5537	0	5268	2002	2004
7227	4	6316	1987	1989
1137	2	1533	2010	2010
601	1	6649	1970	1970
7418	0	6310	1990	1995
3096	1	3852	2014	2014
2345	6	5077	1967	1967
3969	0	927	1987	1989
8807	0	2780	2009	2010
1051	2	2181	2003	2003
7692	0	3637	####	2011
2071	0	5812	2004	2005
2467	0	4547	1997	1998
8403	0	5684	2001	2012
7249	4	8808	1977	1977
3382	0	4231	####	2014
7983	0	415	2005	2008
8809	0	7302	2002	2004
643	2	1429	2016	2016
3713	16	1199	1900	1921
8810	0	11	1993	1998
367	0	6212	2000	2000
8811	1	8812	1950	1950
32	2	4009	2009	2016
1059	2	369	2012	2012
3846	1	981	2001	2001
5336	0	3146	1992	1992
6207	6	8436	1980	1980
8813	0	978	2007	2007
5260	1	1253	1950	1950
8814	0	755	2005	2005
2154	2	3655	2017	2017
3087	7	8815	2014	2015
1714	1	7099	2017	2017
5020	0	7520	####	2001
5035	4	8507	1996	1996
1730	0	4338	2000	2003
911	2	4777	2016	2016
8816	1	5962	2006	2006
5541	4	8817	1960	1960
7265	1	3551	####	1961
2528	1	359	2002	2007
4895	1	4394	2016	2016
7626	1	2677	2014	2014
7148	0	2174	2008	2008
1010	0	170	2008	2011
18	3	3845	####	2012
556	1	8038	1970	####
3735	0	5600	2011	2011
5749	1	1839	1950	1950
101	2	178	2002	2001
5191	0	8267	1997	####
700	5	3297	2014	2014
7014	1	8552	2013	2013
2252	1	4259	1930	####
5839	1	8818	1991	1991
8819	0	3386	2008	2012
5485	1	8820	1950	1950
1495	0	368	1997	2005
2616	1	8821	####	2001
1315	1	166	2012	2012
6126	0	4198	1999	2003
8822	0	1401	2010	2013
3228	6	3229	2008	2006
3441	6	6996	1997	1995
1355	2	4970	2013	2013
8823	0	1611	####	2010
6657	1	7630	####	2004
8824	12	7838	2015	2015
1385	2	905	2003	2003
6461	0	5459	2012	2013
8689	1	670	2017	2017
5766	1	1624	2001	2001
8825	10	5522	1917	####
5200	1	3339	1996	1996
570	1	5834	2001	2001
5791	1	8734	1930	1930
1712	0	1498	2006	2006
3821	1	7129	1921	1910
2090	0	8826	2010	2011
4751	0	6990	1999	####
1682	1	8290	1900	1900
7064	1	3278	1966	1966
7528	1	1368	1910	1910
8827	0	4595	1990	1981
198	2	2406	2003	2003
20	2	45	2005	2005
3916	1	5341	2005	2005
6221	0	5389	2001	2002
236	6	6664	1971	1979
6784	0	6278	1981	1987
7379	0	1745	2004	2004
3872	1	6135	2001	2001
2400	0	8346	2000	2003
177	2	4175	2016	2015
5027	0	2103	####	2014
5542	0	361	2012	2012
2579	16	2582	1921	1921
7933	4	69	1981	1981
8828	0	1291	2014	2013
4215	6	6793	1978	2003
1174	0	7622	2005	2006
3899	1	1839	1961	1961
8252	0	7862	####	2010
7335	1	4273	2006	2006
1305	1	249	1961	1961
5926	1	5783	2004	2004
8078	0	2985	1974	1969
7936	10	2919	1867	1918
4728	1	8829	1890	1890
2399	2	451	2010	2010
997	1	6412	1979	1979
434	0	8830	2007	####
6431	4	3149	1989	1989
2610	16	1518	1869	1869
2845	0	4825	2009	2009
1326	1	8831	1890	1890
3470	2	4181	2016	2016
8832	10	383	1939	1945
652	2	1094	2009	2015
1176	0	612	2012	####
7800	6	4086	1982	1982
1612	4	1173	1983	1987
163	2	534	2002	2002
5372	0	4776	2008	2007
2547	1	6251	####	2001
7976	58	8833	####	2011
5223	1	2283	####	2006
32	2	226	2013	2013
4116	1	3636	2006	####
674	2	3135	2016	2015
8834	1	8835	2015	2015
7413	1	4921	1921	1921
111	6	926	1985	1990
829	1	3977	####	1921
1547	1	1797	####	2001
8836	1	506	2004	2004
7268	1	8837	2008	####
2883	1	3070	1995	1995
4087	0	2906	2014	####
8838	0	8839	####	2007
4603	1	158	1977	####
89	1	1138	1970	1970
2818	0	417	1998	2000
7571	0	3490	1999	2001
8840	0	1801	2010	2011
1018	1	823	2016	2016
8756	0	8267	2008	2012
2594	6	7247	2009	2009
2528	1	3362	####	1987
7233	1	3803	1991	1991
6257	0	8764	2004	2005
4347	0	7198	1998	1998
228	2	1092	2008	2009
123	2	3144	2008	2007
350	1	143	2006	####
656	2	3346	2013	2013
192	1	5728	1989	1989
2889	6	8841	2011	2011
221	2	2405	2002	2002
5937	1	8347	1875	1875
8758	0	1741	1966	1967
1000	2	4299	2008	2014
8842	0	1731	1943	1949
2770	2	397	2004	2003
694	2	777	2015	2015
3174	5	7056	2016	2016
4232	1	3865	2010	2010
2455	0	1115	2005	2005
2556	1	8843	1890	1890
5749	16	1447	1950	1950
5236	0	215	1948	1951
48	1	8844	1969	1971
5218	0	4773	2010	2011
3283	1	5637	2016	2016
7499	0	7826	1992	1994
1512	1	5674	2006	2006
8344	0	4784	2012	2012
292	0	8192	2010	2011
3853	1	8845	2010	2010
1912	2	2771	2011	2011
5856	0	1727	2006	2007
1565	2	3202	2013	2013
8846	1	6957	1880	####
6693	7	1898	####	2015
8847	0	4899	2009	2012
8848	0	3123	2014	2014
8849	1	3756	1948	1948
8850	0	5281	2008	2006
1917	0	4988	2000	2001
2770	2	976	2002	2001
52	1	3075	2001	2010
8114	1	7400	####	2012
6622	1	8851	2009	2009
1215	1	5881	2014	2014
8852	0	5861	2013	2010
1598	6	832	1994	1995
123	2	4094	2008	2008
364	2	199	####	2004
457	0	6942	2011	2012
3032	0	6552	2014	2015
891	0	6167	2016	2008
1657	1	1655	2012	2012
7495	1	7644	####	1975
264	0	4598	2012	2012
5276	1	341	1921	1921
1634	1	4111	2016	2016
2589	1	7831	1980	1980
1493	1	8585	1977	1977
330	1	3176	2010	2010
8853	0	7736	2009	####
3232	6	1633	2005	2003
8854	0	2295	2000	2002
8855	0	606	2013	####
8397	0	299	2009	2010
817	1	4743	2014	2014
2010	2	80	2006	2002
8856	1	3574	2014	2014
7286	16	1785	1980	1991
5906	0	2192	####	1994
1227	1	6526	2013	2013
2875	0	2825	2006	2011
8645	0	2006	2012	####
690	0	6077	2009	2009
8857	0	3955	1953	1959
884	2	929	2014	2014
1122	2	695	2010	2010
8858	0	7341	2010	2011
5226	1	1334	2002	####
4330	1	3855	2013	2013
5118	4	5487	2003	2003
3110	0	1295	2000	2001
5782	0	3419	2015	2016
1507	2	1752	2003	2014
6891	16	8859	1987	1987
3124	1	3183	2010	####
7422	1	8860	1977	####
754	0	267	2010	####
3117	1	2655	2008	2008
470	0	7149	2008	2011
7499	0	910	1988	1989
2124	0	4747	1978	1980
8861	0	5039	2012	2013
2086	11	8862	1957	1967
7747	0	1759	2009	2013
7587	0	5891	1995	1997
5603	4	1960	2006	####
6612	4	8863	####	2011
5121	0	5582	2011	2012
7591	1	6220	2014	2014
4843	0	5049	2001	2001
650	2	3613	2015	####
8864	1	2791	1921	1921
2330	0	1884	1997	1998
1535	1	5159	2005	2005
392	0	3163	2010	2010
240	1	1357	1991	1991
8865	1	1322	1965	1965
2218	1	7541	2004	2004
1461	2	3499	####	2006
1471	1	4713	2008	####
746	2	4740	2013	2013
8612	0	3178	1988	1998
933	1	4397	2001	2001
1500	2	3202	2013	2014
2408	1	8859	2006	2006
8465	0	1079	1993	1999
1131	2	1032	2004	2003
1593	2	2940	2008	2008
335	2	3655	####	2004
8866	0	1852	2009	2009
2530	0	5940	2005	2006
1874	1	2025	2013	2013
8714	6	7078	2003	2003
5217	16	6294	1987	1987
8310	1	525	2004	2004
4648	1	53	2009	2010
2628	1	3937	1890	1890
1915	1	8638	1962	1962
7841	1	5966	1925	1925
5724	0	881	2010	####
2315	2	47	2001	2009
1273	1	665	1965	1965
641	0	267	####	2013
1857	61	2084	1975	1982
7151	1	768	1961	1961
1268	0	7023	2009	2010
2237	0	2720	2010	2012
3309	1	106	2017	2017
4271	0	8742	2008	2007
4584	0	3160	2002	2007
4609	0	8867	2012	2000
7574	0	4625	2011	2012
546	2	6315	2015	2015
8868	0	31	1988	1995
546	2	8869	2001	2001
7881	0	5893	2004	2006
5983	0	4257	1988	1989
440	1	1482	####	1991
12	2	2155	2013	2013
8870	1	4552	1982	1982
8517	0	1045	2002	2003
5786	1	1733	####	1991
5886	0	4088	2010	####
8531	0	877	2010	2012
177	2	6913	2002	2002
8805	1	587	2017	2017
5896	0	283	2009	####
8474	0	1238	2005	2005
8871	0	1302	####	2012
1148	0	4198	1998	2000
1111	2	3779	2009	2009
2481	1	5005	1890	1890
819	2	3450	2011	2011
4145	6	906	1985	1984
5519	1	2829	1970	1970
5531	0	2331	1992	2000
746	2	102	2015	2015
364	2	2654	####	2012
148	2	235	2011	2011
3020	0	8872	1998	####
1086	1	154	2007	2005
8873	4	8874	1942	1942
52	1	834	2006	2006
1798	0	2876	1939	1940
507	2	4175	2015	2010
4551	1	3413	####	2013
1763	0	2559	1986	1986
1644	1	2189	2001	2001
8875	0	4625	1993	1994
8778	0	1115	####	1998
3503	1	3502	2006	2006
6708	1	3314	####	2014
2140	1	4879	####	1982
2727	1	8876	1972	1972
7335	1	5074	2010	2010
546	2	3556	2013	2013
7569	10	802	1797	1797
4875	0	2707	2003	2006
7561	0	7862	1994	2001
4670	1	3765	1991	1991
5880	0	4796	2008	2008
3136	0	3273	2010	2010
6661	0	3490	2010	2011
5204	4	6837	1974	1974
499	2	8305	2004	2004
8877	0	8264	####	1935
7559	7	3698	2001	####
18	3	4957	1966	1966
1023	2	8878	2002	2002
4717	1	8879	2005	2005
8880	0	3463	2008	2011
8881	4	4060	1987	1987
4794	4	5487	1992	1997
752	0	41	2003	2001
8882	23	8883	1987	1987
7508	1	6814	1950	1880
8884	1	4485	2013	2013
4217	2	2696	2016	2010
5442	0	2473	1996	####
8885	1	5341	1961	####
8758	0	8886	1971	1975
1288	0	4137	2008	2008
8887	0	8888	1961	1970
5113	0	1115	2004	2007
2239	1	1733	1910	####
2542	0	3212	2007	####
3293	1	970	2014	2014
7496	1	7730	####	1991
12	2	929	2015	2016
8889	0	279	1973	####
3139	2	1929	2017	2017
1018	1	8890	2001	2001
463	1	8891	2009	2009
4114	0	55	2012	2013
2588	0	8892	1997	####
871	0	2295	2006	2008
2787	0	4323	####	2007
6146	0	3466	####	2008
5854	1	3221	2016	2016
3206	1	1538	2015	2015
8893	0	1017	####	2000
8894	1	305	1875	1875
7131	0	7244	2005	2005
5746	7	8510	####	2014
8622	0	5586	2003	2005
8668	1	3649	1950	1950
5985	0	8895	1997	1999
6614	0	877	2011	2012
1887	1	8896	1985	1985
8897	0	4640	1994	1994
4276	26	8898	1984	1984
8899	0	8574	2000	####
6091	1	371	1930	1930
89	1	1514	####	1978
7533	0	4231	1986	####
8435	4	3181	1982	1982
5428	1	8900	1999	1999
5408	0	8901	1986	1993
1471	1	4453	1999	####
8526	0	447	2007	2008
4098	1	3340	2008	2012
8698	4	4602	1999	####
7986	0	267	2011	2011
6925	1	4499	1910	1910
5943	0	718	1996	1997
531	14	532	1930	1938
6107	0	1743	2010	2011
7282	0	901	2014	2014
6346	1	4727	1961	1961
4367	0	7784	2005	2005
3323	1	4916	2007	2007
6528	0	4598	2010	####
133	2	2577	2013	2013
1020	1	3152	2007	2007
8902	0	4252	1950	1953
5106	1	575	2003	2003
8435	6	224	1982	1982
5054	0	1144	2004	2007
3651	10	2266	####	1917
133	2	1647	####	2001
7566	1	5898	1950	1950
637	2	2285	2013	2013
5776	1	6992	1961	1961
5182	1	5089	1981	1981
4728	1	8741	2001	2001
7561	0	3955	1984	1992
8903	0	903	2016	####
2306	1	2925	1962	1962
1793	1	4401	2001	2001
1717	1	2799	1900	1900
8651	0	3751	2004	####
4099	1	6619	1869	1869
5180	1	8039	1880	####
5915	1	6203	2014	2014
631	2	1871	2010	2014
5670	1	7251	1910	1910
7328	0	2669	2002	2009
2242	1	2477	2006	2006
44	2	636	2002	2002
645	2	695	2015	2015
5896	0	321	2015	####
228	2	3960	2008	2008
2637	2	226	2001	2001
2568	0	789	2001	2001
5474	0	1759	2008	2012
540	2	3711	2013	2013
7600	0	2587	2012	2012
8904	0	1738	1986	1990
8905	0	1995	1981	1989
4286	1	4765	2005	2005
8906	0	2559	2000	2002
8435	6	8130	1982	1982
5897	0	1855	1997	1997
240	1	994	1980	1980
83	2	3095	####	2016
5193	20	565	2016	2016
546	2	6751	2006	####
1964	1	8459	2012	2012
1069	2	563	2008	2008
1135	14	630	####	1968
6289	0	4556	####	2011
2874	1	6347	1910	1910
7318	1	8907	1880	1880
7641	1	1119	2002	2002
1526	2	1900	2004	2001
7893	0	1626	1991	1989
8908	0	7376	2011	2011
4782	1	6930	1869	1869
7540	1	8407	2013	2013
1417	2	2189	2008	2008
866	1	1444	1964	1964
1215	1	4943	2011	2011
8909	0	3485	2010	2012
520	2	5661	2002	2002
8910	0	435	####	2005
1345	1	922	####	2001
8911	0	964	1998	####
4332	1	2741	1821	1821
1682	1	6001	1880	1880
2496	2	4008	2013	2011
44	2	2241	2010	2010
1025	14	1658	1881	1815
3975	1	6852	2014	2014
3234	1	3264	2016	2016
2451	0	8031	2004	2004
8912	0	5769	1995	1998
192	1	1031	2006	2006
1074	2	153	2014	2014
1051	2	242	2016	2016
4463	1	1538	####	1975
2727	1	8913	1961	1961
5539	0	4747	2002	2002
5649	1	821	2002	2002
6842	1	6090	####	2014
4945	0	3919	1998	2008
2894	4	2854	2002	2002
8241	1	6467	1930	1930
6735	0	992	1993	1994
8914	1	8915	1925	1925
4400	1	445	1970	1970
398	16	6211	1921	1980
1584	0	1908	2009	2012
4458	1	2283	2016	2016
6353	1	2264	2001	####
725	2	5311	2007	2007
8376	0	714	1945	1949
3482	1	8916	####	1968
6078	1	2014	1961	####
8917	0	1759	1995	1996
46	2	624	2009	2009
538	0	3810	2014	2014
3098	1	4915	1950	####
3193	6	6701	2005	2005
5352	1	5908	2011	2011
6080	1	6082	2012	2012
6293	0	916	1991	1993
586	1	3235	2002	2002
6339	1	201	2017	2017
2952	2	235	2011	2011
4733	1	1428	2010	2010
4140	1	341	1910	1910
7854	1	2508	####	1890
3349	1	203	2012	2012
997	1	8918	2013	2013
8919	1	2920	1961	1961
8920	4	8921	1991	####
5265	0	6363	2006	2008
1896	1	4557	1890	1890
4182	0	7613	1959	####
8922	0	2184	2010	2011
1060	1	2153	1987	1987
3087	7	3698	2001	2005
8923	1	180	2005	2005
5927	11	802	1938	1940
780	2	6668	2006	2005
7287	29	2512	1941	####
2202	1	837	####	2013
4452	1	1422	2002	2002
6151	6	3181	2005	2005
4217	2	2501	2015	2015
4757	7	1183	####	2017
4046	1	837	2001	2001
477	0	6155	2001	2004
7742	1	7071	2004	2004
2972	1	6469	1869	1869
4469	1	5464	####	2014
5383	1	480	1880	1880
7365	0	4693	2004	2006
8924	4	7638	1959	####
2410	2	5557	2013	2013
6042	4	5038	1999	1999
2019	2	1764	2011	2011
674	2	762	2008	2008
723	0	5625	2012	2013
7823	0	1284	2005	2008
5200	1	4480	2003	2003
6023	0	429	####	2005
674	2	5116	2015	2015
4878	1	4091	####	2001
1507	2	4061	2012	2013
2180	2	6245	2002	2002
129	1	147	2016	2006
884	2	930	2014	2007
7062	0	8925	2012	2012
6401	0	3091	1986	####
2629	0	6698	1994	1995
8474	0	2565	2010	2012
7627	62	4453	2016	####
6158	1	2712	2013	2013
8926	0	5358	2011	2013
272	2	1890	2006	####
3652	1	515	2002	2002
2017	26	8064	1961	1961
7140	0	2681	1995	1997
8875	0	4825	1988	1989
8927	1	5835	2010	####
8928	1	8929	1950	1950
7676	0	7656	2013	2014
7562	0	1692	2007	2008
8930	0	1855	1927	1928
1260	2	2652	2016	2016
4333	0	3021	2007	2007
726	2	2791	2005	2005
8491	1	147	2007	2007
8282	0	1208	1983	1987
4895	1	5674	2007	2007
7264	0	5069	1999	####
75	2	4741	2014	2014
5647	0	421	2000	2000
4927	0	8283	2011	2012
2124	0	2314	1980	1985
5357	0	4405	2006	2010
7557	1	8931	2007	2007
8932	26	6327	2000	2000
3501	1	8933	1950	1950
8934	0	6300	####	2007
243	6	120	1959	1959
5735	1	8933	####	1980
3545	6	523	1988	1974
7922	0	5104	2007	2010
8025	1	5570	####	2010
1046	0	3915	####	1997
340	1	5490	1991	1991
1859	0	2075	####	2015
270	2	2675	2003	2003
8935	0	3160	2013	2013
3380	0	2224	2001	2004
8936	0	8706	2011	2011
725	2	4651	2014	2014
5327	1	561	2010	2010
1909	0	8574	1992	1994
173	1	905	2009	2009
2485	1	6743	1925	1925
7219	0	8937	1981	1981
1111	2	3753	2015	2015
4558	0	5582	2008	2010
4498	1	1129	2001	2001
6342	4	589	1988	1993
3902	0	7361	2008	2008
4484	1	8938	2013	2013
3800	1	1077	2001	2014
1154	1	2374	1980	1980
1010	0	7446	2011	2011
398	16	1087	1930	1950
1241	16	948	2011	2011
2579	1	571	1880	1880
5458	0	6879	2014	2015
3832	1	1962	2004	2005
4978	0	1549	1986	1988
2496	2	883	2013	2014
8403	0	5508	2008	2009
430	1	2989	1900	1900
8088	0	8939	2006	2008
1489	4	3476	2000	2005
8940	6	3515	1951	1930
8941	0	1727	2000	2002
8942	4	2500	1999	1999
6348	0	1433	2006	2006
3032	0	1894	2008	2010
6123	0	1047	2009	2010
7383	0	7292	1990	1999
3532	0	1401	1997	1998
2301	1	1419	1900	1900
7901	1	3039	1930	####
8223	1	8943	2001	2001
3687	6	3181	1997	####
1646	2	2155	2014	2014
520	2	1660	2017	2012
7484	1	8407	2001	2001
5719	0	1520	2010	2010
8944	7	825	1993	2012
969	5	1863	####	2016
410	0	1556	2003	2006
1969	1	5360	1984	1984
8945	7	8946	####	1976
921	1	5450	1890	1890
4525	1	4417	2007	2007
8947	12	2582	2010	2010
2071	0	5946	2010	2011
5128	5	4071	2016	2016
4256	0	3862	1933	1937
3737	0	39	1994	1998
8421	0	3947	2010	2010
2345	4	8948	1968	1968
6758	1	6455	1980	1980
1434	1	4612	2011	2011
8134	1	201	1869	1869
1711	2	2904	2010	2010
4213	1	7167	2015	####
28	2	2737	####	2011
3261	0	4689	1990	####
1051	2	1201	2015	2015
424	1	2840	1921	1921
3521	0	1731	1995	####
32	2	181	2012	2012
4046	1	6571	####	2004
1744	0	3506	2012	####
8383	0	168	2010	2013
4974	0	5185	2007	2011
676	2	2837	2004	2004
7286	1	1867	1970	####
2459	6	5312	2002	1992
3802	1	94	2009	2009
2066	1	2537	1910	####
1954	1	53	1999	1999
8254	12	8949	####	2005
2804	0	427	1960	1962
8950	0	1799	1992	####
8616	1	3644	1966	1966
7791	4	1725	2013	2012
3795	1	2754	2010	2010
1870	2	269	2014	2014
6692	1	5067	2002	2002
1377	2	2580	2003	2003
1338	2	7035	2009	2009
1955	1	741	2016	2016
2400	0	8237	2014	####
322	1	7755	1991	1991
5848	0	2321	####	2009
2792	0	1244	1993	1994
891	0	3313	2008	2011
6049	1	466	2006	2006
225	2	108	2004	2004
3150	16	1962	1900	1900
1937	0	245	2002	2002
1469	1	8951	1970	1970
2239	1	2963	1869	1869
676	2	5793	2010	2010
1018	1	8952	2009	2009
6819	0	5375	2006	####
294	2	1167	2012	2011
2238	2	3144	2014	2014
1377	2	2858	2016	2015
8953	6	2058	1946	1928
432	6	433	1998	2003
5727	1	8954	####	1975
8955	1	2648	2001	2001
4406	0	3637	1967	1980
4559	1	5071	1960	1960
2402	1	1179	2003	2008
4413	1	4414	2007	2007
5595	0	7729	####	2008
4910	0	82	####	2008
884	2	6494	2010	2010
702	1	4749	2008	2008
4790	0	6632	2001	2005
2889	6	3307	1984	1982
8500	0	2179	2007	####
8956	0	8957	####	2015
6295	1	492	2006	2006
2238	2	2515	2014	2014
1273	1	8907	1973	1973
1562	0	2006	2003	2005
3912	0	2364	1984	####
8008	1	2903	1890	####
364	2	4061	2010	2010
780	2	2462	2014	2014
1921	1	8958	2017	2017
7757	0	2819	2012	2012
7116	1	3345	1930	1930
3470	2	349	2015	####
5915	1	5047	2001	2001
4328	1	2236	1950	1950
5680	4	7803	2006	2006
499	2	1631	2003	2003
1174	0	3262	2003	2004
656	2	1370	2013	2013
5806	0	2317	2006	2010
4289	6	3668	2010	2010
4618	1	3458	1950	1950
198	2	1156	2003	2003
8959	1	8090	1930	1930
8960	1	530	1875	1875
8961	0	539	1971	####
6264	0	1766	2004	####
4169	1	2148	1890	1890
7306	8	8962	1586	1586
3119	1	3267	2015	2015
8824	1	5356	2015	2015
4269	1	4954	1970	1970
8963	0	5769	2004	2005
516	2	1003	2004	2005
1648	16	1785	1980	####
5519	1	7099	2016	####
8964	0	892	2012	####
3248	1	8965	####	1974
5754	20	2937	2016	2016
6595	0	2640	2015	####
878	1	3551	1961	####
5794	1	6932	1980	1980
993	16	2625	1930	1930
6691	1	587	2009	2009
5129	4	8966	1970	1970
7818	0	1144	1964	1965
7210	0	1829	2010	####
2282	1	5674	1991	2001
4603	1	222	####	1971
5774	0	5891	2008	####
4286	1	263	2009	2009
5947	0	2846	2001	2001
2798	33	3856	1957	1957
7006	52	6182	2013	2013
8967	0	2493	2003	2004
442	1	1606	2001	2001
5906	0	1832	1994	1994
533	2	4112	2017	2017
1755	4	6043	1988	1988
4678	16	203	1910	1910
1023	2	8727	2009	2010
594	2	5731	2017	2017
8968	1	1572	1991	####
4732	10	456	1919	####
838	1	1929	2004	2004
4330	1	2562	2003	####
36	2	4947	2013	2013
1822	1	8969	1980	1980
463	1	8970	1966	1966
8971	0	5120	2013	####
5178	1	3636	1991	1991
855	2	508	2008	2008
7681	0	2746	2012	2015
4419	0	4126	1992	1992
5747	1	5518	2016	2016
133	2	4158	2002	2002
2818	0	2371	2008	2009
4892	1	8972	2016	2016
8223	1	8563	2011	2011
8296	0	2353	2005	2009
4217	2	2970	2012	2012
4419	0	8373	####	2000
8973	10	8615	1569	####
7855	1	4777	1890	####
8504	0	8283	1972	1977
5327	1	3772	####	2008
62	5	7730	2017	2017
3904	4	3034	1956	1958
6342	4	1725	1993	1993
8557	0	3947	1995	1996
7634	1	2078	2016	2016
5200	1	685	1985	####
913	0	1009	2003	2006
5466	1	1607	2015	2015
6748	1	661	2016	2016
1381	2	2001	2011	2011
3622	0	6155	2010	2012
8974	0	327	####	1992
5672	1	2999	1869	1869
3240	6	1975	1960	1960
7905	1	2162	####	1880
2628	1	1819	1900	1900
657	1	6294	1982	1982
2238	2	8251	2015	####
7052	1	8975	2014	2014
286	0	327	1992	1995
676	2	3964	2013	2013
225	2	1429	2002	2002
6497	0	8602	2006	2009
5333	1	5263	2002	2002
258	0	4341	2009	####
7958	1	8976	1961	1961
1198	5	994	2017	2017
7877	0	8180	2007	####
4955	1	1641	1961	1961
24	0	8977	2016	####
4886	4	4031	1985	1985
1602	0	3394	2000	####
234	2	1309	2017	2017
4639	0	1498	1992	1993
8427	0	4341	2008	2008
4263	1	8913	1988	1988
8978	1	347	1999	1999
6093	6	69	1909	1908
3139	2	8348	2013	####
8533	0	8979	2007	2010
284	1	1803	1991	####
8576	0	6714	####	2002
8980	0	8018	2007	2008
5991	0	5870	1996	1996
8406	0	39	####	2003
1565	2	1451	2003	2003
8803	0	1115	2004	####
8639	0	8981	2007	2007
5357	0	5268	2011	2013
8356	1	3489	2011	2011
